Date,Rf,TWII,OVX,Plastic_Chemical,Iron_Steel,Building Materials_Construction,Finance_Insurance,Trading_Consumer Goods,Semiconductors ,Communications Technology_Internet ,Electronic Parts_Components
2014/11/4,1.650,8989.180,33.130,110.37,82.36,87.19,121.39,168.89,133.01,104.28,97.41
2014/11/5,1.627,8962.600,31.390,109.97,82.51,87.11,121.02,169.00,132.64,104.25,96.28
2014/11/6,1.616,8891.020,30.340,109.56,82.44,86.42,120.13,169.73,131.56,104.14,95.50
2014/11/7,1.626,8912.620,29.470,109.10,81.92,88.17,120.06,167.42,131.71,103.64,96.78
2014/11/10,1.616,9049.980,30.720,110.73,82.79,89.00,121.88,168.70,134.96,104.17,97.69
2014/11/11,1.635,9034.140,30.790,110.20,82.39,89.51,121.54,166.76,134.58,104.35,98.38
2014/11/12,1.630,8918.950,30.710,108.24,81.73,88.73,119.71,165.93,133.06,103.63,97.88
2014/11/13,1.642,8980.670,33.120,108.79,81.58,88.79,120.59,164.32,134.78,104.00,98.11
2014/11/14,1.629,8982.880,32.990,108.26,81.67,88.78,120.78,164.58,135.54,104.10,96.83
2014/11/17,1.616,8884.390,34.390,107.00,81.36,87.97,119.49,163.57,133.54,103.46,96.21
2014/11/18,1.626,8859.070,33.170,107.65,81.32,87.63,119.58,164.39,131.71,103.20,95.26
2014/11/19,1.625,8963.240,33.140,108.20,81.67,87.93,120.47,165.49,135.07,103.67,95.74
2014/11/20,1.634,9078.870,33.640,109.31,81.97,88.68,121.18,168.66,137.82,104.24,96.44
2014/11/21,1.626,9091.530,34.920,109.56,81.39,88.70,120.75,168.61,138.20,104.11,98.17
2014/11/24,1.614,9122.330,36.280,110.40,82.41,89.45,121.27,172.32,137.92,103.97,99.73
2014/11/25,1.619,9116.240,37.490,109.68,81.96,89.78,120.57,173.00,138.61,103.22,99.27
2014/11/26,1.586,9122.390,36.020,109.75,82.28,90.07,120.42,171.02,138.66,102.96,99.85
2014/11/28,1.585,9187.150,36.440,110.30,82.48,92.55,121.08,172.21,140.71,103.86,101.23
2014/12/1,1.579,9117.710,37.490,108.69,81.73,93.01,118.40,170.73,139.78,103.43,100.43
2014/12/2,1.584,9034.790,38.570,108.59,82.17,96.44,116.40,167.99,137.61,103.82,99.39
2014/12/3,1.606,9175.260,36.160,110.16,83.11,97.67,118.51,172.22,138.79,105.43,101.38
2014/12/4,1.607,9225.110,35.390,110.87,83.17,95.79,119.32,171.61,140.23,105.54,102.05
2014/12/5,1.591,9206.570,34.200,111.00,83.65,96.74,119.64,172.97,138.94,105.22,102.72
2014/12/8,1.630,9187.290,39.680,110.85,83.41,96.40,119.83,172.21,138.47,105.26,102.61
2014/12/9,1.626,9128.900,38.530,110.10,83.26,95.74,118.93,170.08,138.02,105.20,101.48
2014/12/10,1.621,9032.160,42.210,108.89,82.09,94.86,117.47,169.14,136.14,104.84,101.38
2014/12/11,1.607,9013.070,44.950,107.94,82.13,94.70,117.05,168.70,135.50,104.72,100.86
2014/12/12,1.603,9027.330,49.770,107.61,82.20,95.20,117.34,168.71,136.20,104.51,101.03
2014/12/15,1.585,8985.630,57.550,105.99,82.01,94.71,116.43,168.74,136.90,104.05,100.32
2014/12/16,1.588,8950.910,55.770,106.62,82.23,95.30,116.09,167.97,134.74,104.98,101.74
2014/12/17,1.579,8828.360,56.750,104.99,81.37,94.60,114.44,167.76,132.97,104.04,99.59
2014/12/18,1.588,8878.630,57.450,105.84,82.06,94.15,114.43,171.68,134.32,104.18,100.79
2014/12/19,1.608,8999.520,54.840,106.49,82.82,94.70,116.20,175.50,138.72,104.77,101.00
2014/12/22,1.590,9095.000,54.820,107.96,82.75,94.71,117.39,176.23,139.80,105.18,101.94
2014/12/23,1.591,9097.710,53.970,109.09,82.90,94.74,117.64,175.19,139.22,105.05,102.27
2014/12/24,1.614,9186.180,54.880,112.13,84.06,95.11,118.43,175.58,139.96,105.59,103.92
2014/12/26,1.604,9214.070,54.680,111.80,84.68,96.25,118.59,177.70,140.70,106.01,103.14
2014/12/29,1.605,9286.280,53.630,112.84,84.85,96.08,119.15,179.08,142.83,106.49,104.04
2014/12/30,1.602,9268.430,51.170,112.09,84.52,95.91,119.16,179.31,142.21,107.05,103.83
2014/12/31,1.602,9307.260,50.240,113.02,84.18,96.48,119.32,178.15,142.87,108.24,103.88
2015/1/5,1.586,9274.110,57.670,112.02,84.45,95.68,118.28,175.94,142.64,107.29,104.39
2015/1/6,1.560,9048.340,56.450,109.14,83.26,94.45,115.57,171.78,137.92,105.88,101.37
2015/1/7,1.534,9080.090,53.250,108.44,84.01,94.22,115.77,171.91,139.13,106.07,101.32
2015/1/8,1.550,9238.030,50.960,111.28,84.73,94.34,117.32,175.53,141.93,107.72,102.33
2015/1/9,1.556,9215.580,50.070,111.68,84.70,94.63,117.47,175.13,139.60,108.40,103.04
2015/1/12,1.540,9178.300,53.130,112.43,84.42,95.00,116.83,174.17,138.53,110.07,101.80
2015/1/13,1.514,9231.800,53.780,113.35,84.61,95.35,118.16,175.07,138.37,110.58,102.21
2015/1/14,1.509,9180.230,53.170,112.82,84.80,95.16,117.17,173.07,136.84,109.91,103.49
2015/1/15,1.526,9165.090,57.770,112.66,84.05,94.81,116.82,172.47,137.50,108.96,103.32
2015/1/16,1.480,9138.290,56.440,111.24,83.48,93.75,115.74,170.17,139.59,109.44,102.12
2015/1/20,1.515,9251.690,57.990,113.74,84.70,93.43,116.71,174.29,141.33,109.34,103.62
2015/1/21,1.556,9319.710,55.090,114.41,85.00,93.88,117.54,175.64,143.29,110.49,104.37
2015/1/22,1.546,9369.510,56.400,115.23,85.09,94.17,118.53,175.68,143.43,110.80,105.46
2015/1/23,1.511,9470.940,57.620,115.80,85.14,94.07,119.28,175.91,146.68,110.82,107.80
2015/1/26,1.484,9477.670,56.650,115.71,84.61,93.05,118.94,176.47,147.14,110.78,108.54
2015/1/27,1.500,9521.590,54.230,115.79,84.89,93.56,119.70,176.64,148.31,110.85,109.89
2015/1/28,1.499,9510.920,55.180,115.85,84.92,93.36,119.14,175.30,147.95,110.98,109.46
2015/1/29,1.478,9426.900,54.690,115.66,84.35,93.35,118.41,175.99,145.61,110.53,108.33
2015/1/30,1.485,9361.910,58.620,114.07,84.97,93.46,118.07,176.49,143.60,109.82,107.58
2015/2/2,1.461,9386.990,57.840,115.62,84.27,93.26,118.55,177.28,144.43,109.97,107.66
2015/2/3,1.482,9448.730,59.680,116.84,84.23,93.56,118.60,181.26,146.12,109.85,107.58
2015/2/4,1.536,9513.920,62.730,118.13,83.97,93.26,119.92,179.82,147.46,110.29,109.29
2015/2/5,1.547,9512.050,63.140,117.86,84.42,93.41,120.32,179.08,147.27,110.68,108.77
2015/2/6,1.556,9456.180,60.830,117.54,84.15,93.43,119.89,178.90,145.28,110.73,108.42
2015/2/9,1.586,9421.500,56.000,117.04,83.52,93.16,119.65,177.09,144.65,109.73,108.13
2015/2/10,1.610,9393.700,59.290,116.29,83.54,93.45,120.53,174.90,143.59,109.68,107.35
2015/2/11,1.610,9462.220,60.230,115.71,83.80,93.61,120.60,176.86,147.05,110.17,108.82
2015/2/12,1.610,9496.310,58.690,115.43,84.35,93.51,120.97,176.72,147.66,110.09,109.34
2015/2/13,1.610,9529.510,55.530,116.07,84.48,95.72,121.17,177.59,148.06,110.87,110.07
2015/2/24,1.615,9629.370,56.270,117.14,84.89,95.49,122.86,179.84,150.06,112.64,110.77
2015/2/25,1.600,9699.540,54.930,117.27,84.30,96.13,123.23,181.28,152.84,112.81,112.89
2015/2/26,1.588,9622.100,56.460,116.36,83.74,96.09,122.96,176.60,150.14,112.05,111.66
2015/3/2,1.603,9601.360,54.920,115.69,83.51,95.71,122.30,178.85,149.69,112.01,112.99
2015/3/3,1.626,9605.770,53.050,115.41,83.52,95.17,122.09,176.76,150.82,111.67,113.37
2015/3/4,1.632,9621.730,48.920,115.70,83.48,95.20,121.96,178.97,150.61,111.27,113.37
2015/3/5,1.625,9595.090,47.090,114.99,83.26,95.40,121.03,178.44,150.44,111.14,113.74
2015/3/6,1.622,9645.770,48.960,116.65,83.28,95.66,122.09,180.20,149.87,111.40,115.00
2015/3/9,1.655,9562.980,48.990,115.34,82.74,95.50,121.41,177.82,147.37,110.37,114.28
2015/3/10,1.649,9536.530,50.920,114.76,82.61,95.42,121.90,177.20,146.79,110.83,113.76
2015/3/11,1.605,9523.180,49.170,113.77,82.17,94.85,122.64,175.66,147.07,110.84,112.79
2015/3/12,1.613,9596.000,49.590,115.05,82.61,95.74,123.70,175.72,148.65,111.00,112.72
2015/3/13,1.616,9579.350,54.560,114.44,81.99,95.45,122.32,175.59,148.79,111.86,112.98
2015/3/16,1.609,9512.910,56.930,113.90,81.54,95.50,121.99,176.03,146.13,110.92,112.52
2015/3/17,1.597,9539.440,59.850,114.18,81.83,95.70,122.14,177.72,147.53,111.21,110.84
2015/3/18,1.600,9653.430,53.650,115.20,82.27,96.11,123.49,178.87,150.61,111.34,112.97
2015/3/19,1.564,9736.730,53.820,116.27,82.61,97.24,124.41,177.92,151.59,111.94,114.02
2015/3/20,1.570,9749.690,50.840,116.03,82.65,97.31,124.13,177.35,151.55,112.42,114.16
2015/3/23,1.559,9758.090,49.320,116.03,82.90,97.48,124.41,178.18,151.40,111.98,114.55
2015/3/24,1.551,9731.660,47.940,116.03,82.53,97.32,124.05,178.20,150.17,112.52,114.28
2015/3/25,1.534,9667.830,47.030,114.78,82.29,97.42,123.19,177.22,149.27,111.98,112.72
2015/3/26,1.536,9619.120,49.580,115.79,82.85,98.12,123.92,174.66,145.34,112.00,111.54
2015/3/27,1.544,9503.720,52.840,115.48,82.35,98.20,122.31,171.20,141.89,111.68,110.57
2015/3/30,1.540,9521.870,51.980,115.50,82.66,98.07,122.97,171.76,142.20,111.47,111.15
2015/3/31,1.541,9586.440,53.720,116.06,83.57,99.46,123.93,172.07,144.56,111.62,111.75
2015/4/1,1.538,9507.660,50.900,114.49,82.40,98.46,123.03,170.67,142.95,110.63,110.88
2015/4/2,1.538,9600.320,49.840,115.53,82.64,98.63,124.27,170.44,144.86,111.53,112.34
2015/4/7,1.545,9641.900,46.250,117.17,82.92,99.37,124.50,169.14,144.52,111.38,112.55
2015/4/8,1.532,9571.970,48.100,116.92,82.57,100.16,124.11,168.09,141.99,110.62,111.20
2015/4/9,1.528,9568.040,46.650,117.08,83.36,99.98,125.09,169.75,141.58,111.13,110.31
2015/4/10,1.533,9617.700,43.040,117.55,83.15,99.95,125.79,169.69,143.81,110.80,110.39
2015/4/13,1.523,9666.520,44.200,118.91,83.06,100.89,125.93,171.52,144.56,111.53,110.98
2015/4/14,1.525,9642.220,44.650,119.02,82.85,100.70,126.24,170.65,142.67,110.93,111.92
2015/4/15,1.523,9540.060,46.140,118.73,82.20,99.43,125.40,169.64,140.55,108.37,110.27
2015/4/16,1.523,9656.870,43.480,119.93,83.04,99.81,126.86,170.14,143.60,108.60,111.55
2015/4/17,1.529,9570.930,42.000,119.75,82.63,99.79,126.46,168.37,140.20,107.95,110.71
2015/4/20,1.523,9552.850,42.060,119.51,82.56,99.97,126.53,166.65,139.68,107.98,109.60
2015/4/21,1.526,9533.980,41.040,120.05,82.53,99.58,126.74,166.68,139.41,108.48,108.33
2015/4/22,1.540,9613.000,39.010,120.39,82.78,99.07,127.53,168.30,141.00,108.45,109.07
2015/4/23,1.561,9797.490,37.980,121.89,82.91,100.34,133.46,171.30,143.83,109.54,111.02
2015/4/24,1.564,9913.280,36.610,123.76,83.48,101.92,133.94,173.70,147.81,110.57,111.99
2015/4/27,1.544,9973.120,37.460,124.06,84.12,103.19,137.14,174.60,147.38,110.59,112.29
2015/4/28,1.542,9956.830,37.310,124.07,84.22,103.98,138.23,174.66,146.47,110.29,111.57
2015/4/29,1.551,9853.830,36.680,123.78,83.91,105.05,136.76,173.32,143.70,109.49,109.58
2015/4/30,1.568,9820.050,36.280,122.49,83.46,106.19,136.11,172.73,142.66,109.33,108.38
2015/5/4,1.603,9845.040,36.200,122.85,83.00,105.42,138.22,174.18,142.05,109.34,109.09
2015/5/5,1.590,9820.130,36.240,122.98,82.89,104.94,137.65,172.77,141.00,109.17,108.35
2015/5/6,1.596,9818.200,36.880,123.24,83.37,105.81,136.83,173.04,141.37,109.72,108.57
2015/5/7,1.641,9704.110,38.130,120.61,82.76,105.21,133.73,171.30,140.25,108.95,107.67
2015/5/8,1.613,9692.000,35.090,120.59,82.70,105.29,134.70,170.16,140.03,108.71,106.55
2015/5/11,1.594,9663.720,34.860,119.63,82.40,105.51,134.37,168.99,140.41,108.25,104.05
2015/5/12,1.610,9680.730,33.740,120.63,82.68,106.27,135.30,169.68,140.16,107.85,103.90
2015/5/13,1.604,9724.110,34.330,119.93,82.53,105.84,135.65,168.94,141.90,107.81,103.40
2015/5/14,1.606,9610.830,32.630,118.46,82.45,104.08,132.05,167.35,140.22,107.76,102.99
2015/5/15,1.577,9579.480,29.950,117.80,82.12,102.03,132.65,167.36,140.17,106.99,103.61
2015/5/18,1.556,9606.100,30.630,118.75,82.29,100.72,132.46,166.35,139.87,106.99,102.47
2015/5/19,1.579,9716.770,34.820,119.68,82.49,101.08,134.66,167.38,140.72,107.83,103.32
2015/5/20,1.568,9685.310,33.700,118.62,81.72,100.16,134.25,165.45,141.11,107.60,103.31
2015/5/21,1.542,9578.560,31.610,116.91,81.18,98.61,131.61,162.32,140.30,106.32,102.51
2015/5/22,1.550,9638.800,31.290,118.28,81.22,98.53,132.42,165.64,141.18,106.70,102.74
2015/5/26,1.539,9669.410,34.660,117.29,81.46,97.12,133.80,164.11,141.51,106.68,103.16
2015/5/27,1.521,9693.540,35.290,117.34,81.20,96.78,135.67,166.28,140.83,107.26,103.10
2015/5/28,1.523,9712.840,34.200,116.66,80.96,97.12,134.96,165.90,142.80,106.51,104.28
2015/5/29,1.530,9701.070,33.740,116.86,80.78,97.51,134.46,166.04,142.36,106.95,104.14
2015/6/1,1.527,9625.690,35.300,115.95,80.58,97.52,133.61,165.08,140.93,106.16,103.07
2015/6/2,1.539,9614.260,35.740,116.70,80.51,96.09,133.36,163.34,140.45,105.98,102.78
2015/6/3,1.554,9556.520,37.400,116.01,79.74,94.78,133.11,161.28,139.54,105.31,102.59
2015/6/4,1.589,9348.630,38.420,113.36,79.13,93.79,130.43,158.06,137.09,103.81,100.15
2015/6/5,1.576,9340.130,33.540,112.80,78.23,93.56,130.93,157.99,136.02,103.73,101.04
2015/6/8,1.579,9368.430,34.040,114.08,79.00,93.66,131.88,159.16,135.30,104.33,99.98
2015/6/9,1.556,9191.870,33.010,112.16,77.94,91.60,130.11,154.65,133.91,102.75,96.57
2015/6/10,1.547,9298.500,31.790,113.51,78.10,92.73,131.61,157.34,134.64,103.33,96.49
2015/6/11,1.546,9302.490,31.760,113.38,78.12,91.35,131.20,158.83,136.68,103.79,95.54
2015/6/12,1.528,9301.930,31.510,112.59,77.75,92.38,131.92,157.98,137.69,103.29,95.51
2015/6/15,1.525,9259.480,32.550,111.95,77.23,91.86,131.83,156.92,136.79,103.40,95.58
2015/6/16,1.519,9212.780,32.390,111.37,77.32,90.76,131.33,155.00,135.64,102.75,95.78
2015/6/17,1.512,9189.830,32.830,110.32,76.32,90.58,130.47,154.15,136.30,102.01,95.69
2015/6/18,1.499,9218.370,31.590,110.50,77.01,90.53,130.56,154.57,136.43,103.24,96.26
2015/6/22,1.501,9341.770,30.060,112.50,77.47,91.31,132.26,156.65,137.44,104.05,98.58
2015/6/23,1.512,9391.140,29.690,112.39,77.01,91.96,133.60,156.83,138.65,104.78,98.13
2015/6/24,1.510,9397.310,29.600,113.33,77.65,91.64,133.22,156.13,138.31,104.72,98.63
